Wavenumber,t0,60s,180s,5m,8m,10m,20m,30m,60m,90m
753.5484,1.658826202,1.502573704,1.384609115,1.34029343,1.28103462,1.259140921,1.190679191,1.130289136,0.993811551,0.934478869
754.0305,1.654893151,1.49922933,1.381500447,1.337433728,1.278464678,1.256683858,1.188464853,1.128188094,0.992328096,0.933240939
754.5126,1.650779709,1.495701714,1.378263514,1.334444506,1.275748318,1.254090365,1.186117341,1.125969112,0.990745745,0.931927452
754.9948,1.646636477,1.492132623,1.375055476,1.331453228,1.273002807,1.251485121,1.183745959,1.123713046,0.989156047,0.930620536
755.4769,1.642630607,1.488680415,1.372032788,1.328603805,1.270356674,1.248998683,1.181465034,1.121520814,0.987656769,0.929400674
755.959,1.63884816,1.485434072,1.369272974,1.325967505,1.267872861,1.246696329,1.179331732,1.119460504,0.986293686,0.928307288
756.4411,1.635255207,1.482367957,1.366733042,1.32351829,1.265519566,1.244546073,1.177320925,1.117535766,0.985048714,0.927323405
756.9232,1.631719351,1.479361414,1.364274157,1.321144456,1.263198072,1.242437595,1.175345296,1.115693707,0.983851778,0.926393726
757.4053,1.628098264,1.476270414,1.361743387,1.318717854,1.260797737,1.240248824,1.173309362,1.11385408,0.982626021,0.925453096
757.8875,1.624316644,1.473020301,1.359044886,1.316162419,1.258279473,1.237915137,1.171164752,1.11196217,0.981330753,0.924469213
758.3696,1.620411728,1.469630682,1.356193454,1.313491856,1.255679055,1.235456116,1.168937851,1.110012506,0.979978408,0.923451384
758.8517,1.616503503,1.466214671,1.35328846,1.31079114,1.253101163,1.232966414,1.166712835,1.108046427,0.978621541,0.92244122
759.3339,1.612721883,1.462894428,1.350446189,1.308158952,1.250647826,1.230550477,1.16457011,1.106125944,0.977314406,0.921479238
759.8159,1.609121483,1.459737068,1.347735707,1.305640522,1.248359458,1.228263789,1.162547996,1.104288141,0.976079606,0.920578577
760.2981,1.605634449,1.456683018,1.345104862,1.303139225,1.246102892,1.226005824,1.160538445,1.102576181,0.974831809,0.919647803
760.7802,1.602152379,1.453672704,1.342503617,1.300646151,1.243877464,1.223798776,1.158549624,1.100883067,0.973602096,0.918723599
761.2623,1.598553634,1.45060131,1.339838239,1.298080436,1.241596384,1.221575409,1.156519972,1.099149222,0.972363906,0.917783517
761.7444,1.594780289,1.447415295,1.337058691,1.295406446,1.2392146,1.219299819,1.154417451,1.0973406,0.971109327,0.916825367
762.2266,1.590872891,1.444140297,1.334183297,1.292645425,1.236750663,1.216986368,1.15226279,1.09546936,0.969855879,0.915868312
762.7086,1.586947288,1.440866808,1.331297331,1.28987618,1.23427745,1.214691847,1.150113156,1.093589001,0.968641424,0.91495013
763.1908,1.583130086,1.437692104,1.328493117,1.287185058,1.231879103,1.212473702,1.148033877,1.091761532,0.96749874,0.914105863
763.6729,1.579488312,1.434666709,1.325819987,1.284620029,1.229598685,1.210353473,1.146051966,1.090021,0.966432348,0.913345914
764.155,1.575988038,1.431754427,1.323256094,1.282164646,1.227417647,1.208291342,1.144141668,1.088354027,0.965413427,0.912648928
764.6371,1.572520863,1.428860243,1.320716162,1.279749694,1.225261784,1.206207017,1.142242678,1.086712589,0.964390549,0.911966725
765.1193,1.56896763,1.425874061,1.31810646,1.277294996,1.223051595,1.204015635,1.140288407,1.08503589,0.963313985,0.911247839
765.6013,1.565270414,1.422747618,1.315381883,1.274760805,1.220744676,1.201689129,1.138251845,1.083294749,0.96216565,0.910459966
766.0835,1.561465624,1.419513341,1.31257485,1.272171791,1.218368855,1.199266663,1.136165028,1.081504973,0.960967584,0.909604201
766.5656,1.557663317,1.41627454,1.30977416,1.269597853,1.216000322,1.196843545,1.134097685,1.079719453,0.959766692,0.908709563
767.0477,1.553983478,1.413134524,1.307082001,1.267118484,1.213726529,1.194519649,1.132123312,1.07799351,0.958610445,0.907811092
767.5298,1.550482377,1.410146079,1.304544184,1.264765209,1.21159253,1.192347198,1.130266409,1.0763466,0.957510711,0.906928499
768.012,1.547119466,1.407270747,1.302126175,1.262503762,1.209571161,1.19030204,1.128490542,1.074747718,0.956438668,0.906049191
768.494,1.543778069,1.404401448,1.299726489,1.260243,1.20757563,1.188295395,1.126705252,1.07312087,0.955329891,0.90513539
768.9762,1.540329927,1.401418282,1.297225319,1.257883557,1.205499934,1.186219556,1.124813171,1.071390672,0.954117697,0.904141104
769.4583,1.53670222,1.398260922,1.29454937,1.255368553,1.203273843,1.184000757,1.122752738,1.069510313,0.952761961,0.903035673
769.9404,1.532918945,1.394952745,1.291704985,1.252706213,1.200886759,1.181635084,1.120531491,1.067490735,0.951266639,0.901815811
770.4225,1.529072781,1.391594044,1.288764048,1.249960268,1.198389695,1.179178674,1.118210362,1.065389086,0.94967581,0.900506157
770.9047,1.525276266,1.388291899,1.285823817,1.247208156,1.195854205,1.176707903,1.11587353,1.063276494,0.948042032,0.899135181
771.3867,1.52157574,1.385108146,1.282937146,1.244487566,1.193324015,1.174272382,1.113575644,1.061188827,0.946396952,0.897718214
771.8689,1.517947206,1.382026948,1.280104742,1.24178685,1.190805088,1.171868847,1.1113255,1.059126694,0.944750176,0.896250876
772.351,1.514273987,1.378940473,1.277246262,1.239034052,1.188237797,1.16943202,1.109068446,1.0570293,0.943062711,0.894694841
772.8331,1.5104452,1.375736359,1.274272907,1.236155162,1.185562513,1.166880957,1.106738524,1.054830988,0.941296128,0.893015615
773.3152,1.506411196,1.372353527,1.271140278,1.233122767,1.182753399,1.164174533,1.104293015,1.052496498,0.939428388,0.891197867
773.7974,1.502219142,1.368810829,1.267870926,1.229975244,1.179835631,1.161325802,1.101738832,1.050039203,0.937474184,0.889260214
774.2794,1.497989851,1.365204787,1.264554356,1.226799624,1.176880761,1.158409836,1.099126228,1.047520507,0.935471944,0.887250837
774.7616,1.493854066,1.361645499,1.261289938,1.223686365,1.173965643,1.155514105,1.096518021,1.045015793,0.933466314,0.885225034
775.2437,1.489887089,1.358201586,1.258144623,1.220680696,1.171132016,1.152699972,1.093956299,1.042574305,0.931477637,0.883223322
775.7258,1.48606244,1.354857213,1.25510925,1.217760688,1.168363979,1.149970047,1.091432897,1.040200299,0.929496872,0.881255556
776.2079,1.48227751,1.351530937,1.252114047,1.214851645,1.165600579,1.147273414,1.088899443,1.037853042,0.927483329,0.87930093
776.6901,1.478406521,1.348116434,1.249059646,1.211858996,1.162766289,1.144532392,1.086291865,1.035472956,0.925387279,0.877319476
777.1721,1.474370863,1.344542818,1.245875569,1.208734773,1.159818045,1.141689537,1.083568701,1.033012622,0.923182724,0.875278891
777.6543,1.470175499,1.340816123,1.242549133,1.205487883,1.156763134,1.138735056,1.080736861,1.03046292,0.920875881,0.873163843
778.1364,1.465896559,1.337000445,1.239123326,1.202183429,1.153651907,1.135702894,1.077837179,1.027846954,0.918499529,0.870987474
778.6185,1.461631686,1.333184013,1.235663691,1.198894737,1.150543994,1.132643316,1.074927445,1.02520059,0.91609718,0.868769494
779.1006,1.457437149,1.329412827,1.232213218,1.195662923,1.147466557,1.129585696,1.072042838,1.022539636,0.913694266,0.866526875
779.5828,1.453291435,1.32567105,1.228769792,1.192464004,1.144395745,1.12651959,1.069176449,1.019850108,0.911288526,0.864263451
780.0648,1.449114275,1.32188629,1.225291834,1.189229449,1.141273256,1.123396692,1.066287445,1.017085196,0.90885114,0.861965534
780.547,1.444811338,1.317973335,1.2217286,1.185877025,1.138031512,1.120162821,1.063325573,1.014203559,0.90635159,0.859614508
781.0291,1.440338766,1.313894482,1.218061768,1.182362188,1.134644012,1.116791867,1.06026005,1.011186352,0.903772356,0.857204898
781.5112,1.435729658,1.30967763,1.214320231,1.17870207,1.131136595,1.113311898,1.057104069,1.008062755,0.901128699,0.854745464
781.9933,1.431083313,1.305415533,1.210573762,1.174965885,1.127578826,1.109786235,1.053900975,1.004892955,0.898457351,0.852265224
782.4755,1.426510615,1.301209239,1.206887196,1.17123998,1.124046895,1.106289947,1.050702906,1.001743825,0.895801261,0.849792102
782.9575,1.422072797,1.297119828,1.203283792,1.167581918,1.120585192,1.102870035,1.047540644,0.998659744,0.893180773,0.847344166
783.4397,1.417757447,1.293139005,1.199732539,1.163996496,1.117181792,1.099520622,1.044404137,0.995641929,0.890592498,0.844917035
783.9218,1.413480162,1.289194379,1.196153096,1.160437801,1.113783692,1.096198626,1.041255066,0.992654511,0.888003658,0.842487167
784.4039,1.409141643,1.285197721,1.19246794,1.156848268,1.110328614,1.092842686,1.038049459,0.989651894,0.885376954,0.840028281
784.886,1.40468231,1.281094736,1.188641128,1.153194317,1.106788071,1.089423426,1.034767842,0.986606113,0.882694869,0.837526195
785.3682,1.400112094,1.276896737,1.184702261,1.149492397,1.103183925,1.085954555,1.031432202,0.983526288,0.879968703,0.834990712
785.8502,1.395508779,1.272677623,1.180732384,1.145800071,1.099586404,1.082490906,1.028100959,0.980456798,0.877240277,0.832455173
786.3324,1.390966697,1.268524115,1.17682805,1.142185867,1.096071699,1.079096451,1.024835047,0.977450534,0.874561016,0.829962614
786.8145,1.386543774,1.264497293,1.173049866,1.138688848,1.092688837,1.075810358,1.021675925,0.974542756,0.871973307,0.827554209
787.2966,1.382237527,1.260597912,1.169401358,1.135302844,1.089436493,1.072628057,1.018625479,0.971736504,0.869495231,0.82525339
787.7787,1.377988376,1.256774693,1.1658346,1.131975776,1.086266302,1.069505812,1.015651671,0.969005028,0.867121704,0.823065358
788.2609,1.373723503,1.252956754,1.162284757,1.128648708,1.083115324,1.066385525,1.012715553,0.966310637,0.86483351,0.820981519
788.7429,1.369406499,1.249106388,1.158714476,1.12528806,1.079943145,1.06323521,1.009795769,0.963633876,0.862619348,0.818996233
789.2251,1.365060532,1.245235662,1.155131509,1.121908225,1.076753079,1.060065965,1.006908021,0.960983865,0.860481478,0.817109334
789.7072,1.360756767,1.241403395,1.151589418,1.118559227,1.073586863,1.056926748,1.004093143,0.958395864,0.858437419,0.815333088
790.1893,1.356576298,1.237678962,1.148154449,1.115304114,1.070504125,1.053879572,1.001397619,0.955911212,0.856509776,0.813683538
790.6714,1.352565464,1.234101575,1.144868888,1.112180576,1.067541968,1.050968175,0.998847833,0.953556051,0.854712677,0.812173493
791.1536,1.348701923,1.230653892,1.141729916,1.10918313,1.064702378,1.048201042,0.996430593,0.951326127,0.853042731,0.810804927
791.6356,1.34492113,1.227281617,1.138698771,1.106272717,1.061952891,1.045548798,0.99410758,0.949195296,0.851483549,0.809569077
792.1178,1.341146958,1.2239199,1.13572894,1.10340342,1.059253094,1.042972929,0.991832937,0.947130731,0.850014223,0.80845078
792.5999,1.337344651,1.220540084,1.132797166,1.100553996,1.056582449,1.040452547,0.989580909,0.945118449,0.848625144,0.807438261
793.082,1.333534896,1.217169318,1.129919657,1.097742949,1.05395553,1.03799679,0.987360918,0.943170609,0.847319139,0.806524734
793.5641,1.329789686,1.213881501,1.127142928,1.095023045,1.051418052,1.035647436,0.985212539,0.941321863,0.8461161,0.805715179
794.0463,1.326184321,1.21075355,1.124518426,1.092445681,1.049019042,1.033443651,0.983177233,0.939606255,0.845033658,0.8050125
794.5283,1.322751073,1.207823924,1.122055313,1.090031415,1.046781689,1.031401104,0.98128264,0.938036554,0.844077579,0.804414888
795.0105,1.319461808,1.205066984,1.119723988,1.087754891,1.044689429,1.029492376,0.97951431,0.936590264,0.843235429,0.803910956
795.4926,1.31623957,1.202413354,1.117455387,1.085560602,1.042697211,1.027660676,0.977838952,0.93522483,0.842482229,0.803486796
795.9747,1.313002437,1.199774051,1.115181147,1.083383445,1.040750045,1.025839421,0.976210707,0.933891009,0.841790459,0.803121385
796.4568,1.309708208,1.197094782,1.112865327,1.081189842,1.038821429,1.023987485,0.97460759,0.932565092,0.84114356,0.802805908
796.939,1.306377569,1.19438007,1.110524841,1.078994182,1.036916664,1.022107479,0.973034625,0.93125802,0.840544527,0.802539925
797.421,1.303082512,1.191686474,1.108214659,1.076843066,1.035076165,1.020239877,0.971523222,0.930005055,0.840006132,0.802330665
797.9032,1.299903303,1.189079597,1.106000323,1.074790632,1.033337032,1.018438205,0.970108558,0.928846321,0.839538095,0.802181687
798.3853,1.296882972,1.186606193,1.103912139,1.072862234,1.031715828,1.016742283,0.968801942,0.927801272,0.839136912,0.802087021
798.8674,1.293999177,1.184251935,1.1019346,1.071037315,1.030184729,1.015151459,0.967579502,0.926850454,0.838778736,0.802028602
799.3495,1.291180753,1.181959512,1.100011328,1.069260366,1.028684768,1.013635052,0.966391612,0.925945839,0.838424458,0.801978449
799.8317,1.288342469,1.179653516,1.098072551,1.067465599,1.027151681,1.012145409,0.965183621,0.925027849,0.838037517,0.801910393
800.3137,1.285428884,1.177280406,1.096078099,1.06561875,1.025550354,1.010647932,0.963920349,0.924057576,0.837598979,0.801811512
800.7959,1.282439998,1.174838674,1.09402938,1.063725302,1.023883436,1.00913283,0.96260431,0.923025294,0.83711331,0.801684982
801.278,1.279419667,1.172366024,1.091963043,1.061825687,1.022186705,1.007615118,0.961266285,0.921952279,0.836604076,0.801547227
801.7601,1.276426643,1.169913735,1.089924896,1.05996993,1.020505874,1.00611503,0.959947105,0.920871362,0.836098628,0.801416207
802.2422,1.273487405,1.167510461,1.087937491,1.058181331,1.018862145,1.004635178,0.958668129,0.919802603,0.835612846,0.801298272
802.7244,1.270589543,1.165147908,1.085987438,1.056442072,1.017247567,1.003154674,0.957427471,0.918747219,0.835148425,0.801191069
803.2064,1.267670165,1.162770274,1.084021176,1.054699387,1.015616426,1.001627822,0.956185558,0.917669949,0.834681349,0.801069138
803.6886,1.264675486,1.160317984,1.081988667,1.052892286,1.013927645,1.000013498,0.954901556,0.916538572,0.834189916,0.800910085
804.1707,1.261582336,1.157762385,1.079868064,1.050991985,1.012161348,0.998302563,0.953549083,0.915336066,0.833663671,0.800702248
804.6528,1.25842878,1.155119312,1.077681213,1.04901082,1.010343375,0.996523085,0.952135048,0.914073374,0.833111261,0.800448914
805.1349,1.255283498,1.152446076,1.075482383,1.046995391,1.008522088,0.994729247,0.950688975,0.912783325,0.832552691,0.800169736
805.6171,1.252213518,1.149799232,1.073323018,1.044997094,1.006745854,0.992973922,0.949243531,0.911503003,0.832007345,0.799884536
806.0992,1.249251111,1.147217994,1.071232014,1.043046767,1.005039847,0.991283875,0.947818817,0.910254902,0.831483191,0.799606125
806.5813,1.246367315,1.144690296,1.069188229,1.041134817,1.00338353,0.989646704,0.946404782,0.909034158,0.830966666,0.799331547
807.0634,1.243495932,1.142180697,1.067146558,1.039222866,1.001728538,0.988019977,0.944973158,0.907817669,0.830434318,0.799046894
807.5455,1.24056828,1.13964395,1.065058373,1.037269798,1.000020544,0.986358,0.943496933,0.906578687,0.829861563,0.79873377
808.0276,1.237557051,1.137068744,1.062904647,1.035262592,0.998237684,0.984640537,0.941971081,0.9053087,0.829241677,0.798384566
808.5098,1.234488726,1.134479965,1.06070934,1.033222493,0.996397185,0.982883254,0.940418846,0.904028378,0.82858777,0.798006234
808.9919,1.231429503,1.131937186,1.058531651,1.031202952,0.99454741,0.981131846,0.938886085,0.902776021,0.827927251,0.797618101
809.474,1.228451374,1.129492438,1.056427962,1.029254681,0.992747987,0.979435271,0.937417398,0.901589322,0.827287755,0.79724371
809.9561,1.225584128,1.127164573,1.054425757,1.027399609,0.991030717,0.977820294,0.936033516,0.900483479,0.826680867,0.79689697
810.4382,1.222809561,1.124921919,1.052508123,1.025619234,0.989386325,0.976276471,0.934718105,0.899437821,0.826101104,0.796576072
810.9203,1.220065611,1.122701889,1.050622203,1.023859417,0.987777048,0.974762674,0.933430334,0.898407363,0.825523942,0.796267547
811.4025,1.217284424,1.120436613,1.048710207,1.02206602,0.986154519,0.973231253,0.93212309,0.897341644,0.824928751,0.79594966
811.8846,1.21443621,1.118094421,1.046739716,1.020208207,0.984490915,0.971652179,0.930768732,0.896207835,0.824304966,0.795608669
812.3667,1.21153752,1.115689639,1.044716368,1.018298313,0.982792858,0.970027411,0.92937103,0.895005937,0.823661514,0.795240027
812.8488,1.20864545,1.113276562,1.042678221,1.016378138,0.981094139,0.968384364,0.927955738,0.8937627,0.823016819,0.794850745
813.3309,1.205818751,1.110909485,1.04066615,1.01449497,0.97943451,0.966756984,0.926558664,0.892515206,0.822383708,0.794447446
813.813,1.203083903,1.108614045,1.038699888,1.01267005,0.97782987,0.965160285,0.925192999,0.891286559,0.821756136,0.794027174
814.2952,1.2004136,1.106369884,1.036761111,1.010886248,0.976259681,0.963576642,0.923845551,0.89007311,0.821107259,0.793576569
814.7773,1.197744123,1.104121952,1.034808239,1.009095593,0.974674254,0.961968845,0.922479886,0.888851151,0.820396783,0.793072966
815.2594,1.195007621,1.101812185,1.032798282,1.007243263,0.973019262,0.960296424,0.921057684,0.887587851,0.819587128,0.792492437
815.7415,1.19216189,1.099411174,1.030712212,1.005301845,0.971262241,0.958539141,0.919553819,0.886263149,0.818663091,0.791822991
816.2236,1.189215205,1.096930984,1.028566942,1.003277507,0.969404516,0.956705483,0.917973316,0.884875222,0.817635976,0.791066928
816.7057,1.186211424,1.094418368,1.02639912,1.001206569,0.967477225,0.954828741,0.916337533,0.883441091,0.816533359,0.79023843
817.1879,1.183201023,1.091918571,1.024242575,0.999130835,0.965520783,0.952942861,0.914672226,0.881978386,0.815388923,0.789352497
817.67,1.180205516,1.089445167,1.022100829,0.997063324,0.963553079,0.951057633,0.912979278,0.880487109,0.814214762,0.788412196
818.1521,1.177209182,1.086967239,1.01993935,0.994983478,0.961562185,0.949151516,0.911233564,0.878944157,0.813004376,0.787409917
818.6342,1.174162372,1.084421443,1.017701053,0.992842642,0.95951299,0.94718208,0.909391737,0.877314877,0.811729792,0.786325674
819.1163,1.171017918,1.081745944,1.0153359,0.990587362,0.957363753,0.945106241,0.907412968,0.875561577,0.810364788,0.785143098
